sample_id,split,patch_id,origin,x,y,width,height,weed_pixels,is_empty
DJI_DateTime_2024_06_04_09_16_0046_lat_10.3015734_lon_105.2719004_alt_20.210m,train,DJI_DateTime_2024_06_04_09_16_0046_lat_10.3015734_lon_105.2719004_alt_20.210m__p002,DJI_DateTime_2024_06_04_09_16_0046_lat_10.3015734_lon_105.2719004_alt_20.210m,0,480,640,480,229057,0
DJI_DateTime_2024_06_04_09_16_0046_lat_10.3015734_lon_105.2719004_alt_20.210m,train,DJI_DateTime_2024_06_04_09_16_0046_lat_10.3015734_lon_105.2719004_alt_20.210m__p003,DJI_DateTime_2024_06_04_09_16_0046_lat_10.3015734_lon_105.2719004_alt_20.210m,640,480,640,480,38878,0
DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,train,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m__p000,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,0,0,640,480,181578,0
DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,train,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m__p001,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,640,0,640,480,52215,0
DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,train,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m__p002,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,0,480,640,480,282853,0
DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,train,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m__p003,DJI_DateTime_2024_06_04_09_16_0047_lat_10.3015259_lon_105.2719314_alt_20.177m,640,480,640,480,30899,0
DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,train,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m__p000,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,0,0,640,480,176035,0
DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,train,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m__p001,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,640,0,640,480,55725,0
DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,train,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m__p002,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,0,480,640,480,239230,0
DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,train,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m__p003,DJI_DateTime_2024_06_04_09_16_0048_lat_10.3014783_lon_105.2719639_alt_20.239m,640,480,640,480,35114,0
DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,train,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m__p000,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,0,0,640,480,184725,0
DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,train,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m__p001,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,640,0,640,480,80547,0
DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,train,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m__p002,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,0,480,640,480,196196,0
DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,train,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m__p003,DJI_DateTime_2024_06_04_09_16_0049_lat_10.3014306_lon_105.2719956_alt_20.219m,640,480,640,480,40450,0
DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m__p000,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,0,0,640,480,186359,0
DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m__p001,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,640,0,640,480,58643,0
DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m__p002,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,0,480,640,480,224426,0
DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m__p003,DJI_DateTime_2024_06_04_09_16_0050_lat_10.3013831_lon_105.2720264_alt_20.212m,640,480,640,480,45020,0
DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m__p000,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,0,0,640,480,122642,0
DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m__p001,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,640,0,640,480,24493,0
DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m__p002,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,0,480,640,480,228218,0
DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,train,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m__p003,DJI_DateTime_2024_06_04_09_16_0051_lat_10.3013355_lon_105.2720578_alt_20.212m,640,480,640,480,56918,0
DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,train,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m__p000,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,0,0,640,480,105135,0
DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,train,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m__p001,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,640,0,640,480,2213,0
DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,train,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m__p002,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,0,480,640,480,210407,0
DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,train,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m__p003,DJI_DateTime_2024_06_04_09_16_0052_lat_10.3012875_lon_105.2720893_alt_20.257m,640,480,640,480,18175,0
DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m,train,DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m__p000,DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m,0,0,640,480,68378,0
DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m,train,DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m__p001,DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m,640,0,640,480,9038,0
DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m,train,DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m__p002,DJI_DateTime_2024_06_04_09_17_0053_lat_10.3012401_lon_105.2721211_alt_20.198m,0,480,640,480,142763,0
DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,train,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m__p000,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,0,0,640,480,57350,0
DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,train,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m__p001,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,640,0,640,480,4293,0
DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,train,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m__p002,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,0,480,640,480,98074,0
DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,train,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m__p003,DJI_DateTime_2024_06_04_09_17_0054_lat_10.3011925_lon_105.2721531_alt_20.239m,640,480,640,480,7383,0
DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,train,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m__p000,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,0,0,640,480,31490,0
DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,train,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m__p001,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,640,0,640,480,25173,0
DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,train,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m__p002,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,0,480,640,480,32591,0
DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,train,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m__p003,DJI_DateTime_2024_06_04_09_17_0055_lat_10.3011447_lon_105.2721838_alt_20.146m,640,480,640,480,9375,0
DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m,train,DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m__p000,DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m,0,0,640,480,11848,0
DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m,train,DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m__p002,DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m,0,480,640,480,77615,0
DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m,train,DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m__p003,DJI_DateTime_2024_06_04_09_17_0056_lat_10.3010966_lon_105.2722156_alt_20.203m,640,480,640,480,26285,0
DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,train,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m__p000,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,0,0,640,480,16213,0
DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,train,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m__p001,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,640,0,640,480,16312,0
DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,train,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m__p002,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,0,480,640,480,10480,0
DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,train,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m__p003,DJI_DateTime_2024_06_04_09_17_0057_lat_10.3010487_lon_105.2722472_alt_20.224m,640,480,640,480,3903,0
DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m,train,DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m__p000,DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m,0,0,640,480,0,1
DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m,train,DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m__p002,DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m,0,480,640,480,15452,0
DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m,train,DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m__p003,DJI_DateTime_2024_06_04_09_17_0058_lat_10.3010012_lon_105.2722782_alt_20.197m,640,480,640,480,7912,0
DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m,train,DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m__p000,DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m,0,0,640,480,3015,0
DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m,train,DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m__p001,DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m,640,0,640,480,7465,0
DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m,train,DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m__p002,DJI_DateTime_2024_06_04_09_17_0061_lat_10.3008618_lon_105.2723763_alt_20.210m,0,480,640,480,4040,0
DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,train,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m__p000,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,0,0,640,480,3196,0
DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,train,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m__p001,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,640,0,640,480,57929,0
DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,train,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m__p002,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,0,480,640,480,2534,0
DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,train,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m__p003,DJI_DateTime_2024_06_04_09_17_0067_lat_10.3011335_lon_105.2722954_alt_20.220m,640,480,640,480,8389,0
DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,train,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m__p000,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,0,0,640,480,21467,0
DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,train,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m__p001,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,640,0,640,480,92053,0
DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,train,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m__p002,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,0,480,640,480,17340,0
DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,train,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m__p003,DJI_DateTime_2024_06_04_09_17_0068_lat_10.3011816_lon_105.2722632_alt_20.232m,640,480,640,480,18945,0
DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,train,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m__p000,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,0,0,640,480,7632,0
DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,train,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m__p001,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,640,0,640,480,32259,0
DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,train,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m__p002,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,0,480,640,480,16220,0
DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,train,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m__p003,DJI_DateTime_2024_06_04_09_17_0069_lat_10.3012291_lon_105.2722318_alt_20.217m,640,480,640,480,71897,0
DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,train,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m__p000,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,0,0,640,480,73175,0
DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,train,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m__p001,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,640,0,640,480,40878,0
DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,train,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m__p002,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,0,480,640,480,50675,0
DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,train,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m__p003,DJI_DateTime_2024_06_04_09_17_0070_lat_10.3012765_lon_105.2722004_alt_20.182m,640,480,640,480,21674,0
DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m__p000,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,0,0,640,480,94741,0
DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m__p001,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,640,0,640,480,56904,0
DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m__p002,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,0,480,640,480,73510,0
DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m__p003,DJI_DateTime_2024_06_04_09_18_0071_lat_10.3013249_lon_105.2721684_alt_20.203m,640,480,640,480,39294,0
DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,train,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m__p000,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,0,0,640,480,98290,0
DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,train,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m__p001,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,640,0,640,480,68359,0
DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,train,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m__p002,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,0,480,640,480,93668,0
DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,train,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m__p003,DJI_DateTime_2024_06_04_09_18_0072_lat_10.3013729_lon_105.2721368_alt_20.197m,640,480,640,480,39209,0
DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m__p000,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,0,0,640,480,117143,0
DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m__p001,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,640,0,640,480,124664,0
DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m__p002,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,0,480,640,480,143777,0
DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,train,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m__p003,DJI_DateTime_2024_06_04_09_18_0073_lat_10.3014197_lon_105.2721057_alt_20.203m,640,480,640,480,32070,0
DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,train,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m__p000,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,0,0,640,480,114142,0
DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,train,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m__p001,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,640,0,640,480,139746,0
DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,train,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m__p002,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,0,480,640,480,164262,0
DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,train,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m__p003,DJI_DateTime_2024_06_04_09_18_0074_lat_10.3014673_lon_105.2720743_alt_20.168m,640,480,640,480,123197,0
DJI_DateTime_2024_06_04_09_18_0075_lat_10.3015155_lon_105.2720421_alt_20.200m,train,DJI_DateTime_2024_06_04_09_18_0075_lat_10.3015155_lon_105.2720421_alt_20.200m__p000,DJI_DateTime_2024_06_04_09_18_0075_lat_10.3015155_lon_105.2720421_alt_20.200m,0,0,640,480,71979,0
DJI_DateTime_2024_06_04_09_18_0075_lat_10.3015155_lon_105.2720421_alt_20.200m,train,DJI_DateTime_2024_06_04_09_18_0075_lat_10.3015155_lon_105.2720421_alt_20.200m__p001,DJI_DateTime_2024_06_04_09_18_0075_lat_10.3015155_lon_105.2720421_alt_20.200m,640,0,640,480,173214,0
